"","Overs","Mdns","Runs","Wkts","Econ","Ave","SR","Opposition","Ground","Start Date","Match_ID","Bowler","Player_ID"
"8601","6.0","0","33","1","5.50","33.00","36.0","v India","Dubai (DSC)","28 Sep 2018","ODI # 4048","Mahmudullah",56025
"8602","4.0","0","24","1","6.00","24.00","24.0","v Zimbabwe","Dhaka","21 Oct 2018","ODI # 4057","Mahmudullah",56025
"8603","3.0","0","21","1","7.00","21.00","18.0","v Zimbabwe","Chattogram","24 Oct 2018","ODI # 4060","Mahmudullah",56025
"8604","10.0","0","40","0","4.00","-","-","v Zimbabwe","Chattogram","26 Oct 2018","ODI # 4061","Mahmudullah",56025
"8605","-","-","-","-","-","-","-","v West Indies","Dhaka","9 Dec 2018","ODI # 4071","Mahmudullah",56025
"8606","1.4","0","12","0","7.20","-","-","v West Indies","Dhaka","11 Dec 2018","ODI # 4072","Mahmudullah",56025
"8607","3.0","0","14","0","4.66","-","-","v West Indies","Sylhet","14 Dec 2018","ODI # 4073","Mahmudullah",56025
"8608","5.0","0","27","1","5.40","27.00","30.0","v New Zealand","Napier","13 Feb 2019","ODI # 4093","Mahmudullah",56025
"8609","3.0","0","25","0","8.33","-","-","v New Zealand","Christchurch","16 Feb 2019","ODI # 4094","Mahmudullah",56025
"8610","2.0","0","28","0","14.00","-","-","v New Zealand","Dunedin","20 Feb 2019","ODI # 4095","Mahmudullah",56025
"8611","-","-","-","-","-","-","-","v West Indies","Dublin","7 May 2019","ODI # 4129","Mahmudullah",56025
"8612","-","-","-","-","-","-","-","v West Indies","Dublin (Malahide)","13 May 2019","ODI # 4134","Mahmudullah",56025
"8613","-","-","-","-","-","-","-","v Ireland","Dublin","15 May 2019","ODI # 4136","Mahmudullah",56025
"8614","-","-","-","-","-","-","-","v West Indies","Dublin (Malahide)","17 May 2019","ODI # 4137","Mahmudullah",56025
"8615","-","-","-","-","-","-","-","v Zimbabwe","Harare","6 Aug 2006","ODI # 2398","Mushfiqur Rahim ",56029
"8616","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","8 Dec 2006","ODI # 2461","Mushfiqur Rahim ",56029
"8617","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","9 Dec 2006","ODI # 2462","Mushfiqur Rahim ",56029
"8618","-","-","-","-","-","-","-","v Scotland","Chattogram","15 Dec 2006","ODI # 2465","Mushfiqur Rahim ",56029
"8619","-","-","-","-","-","-","-","v Scotland","Dhaka","17 Dec 2006","ODI # 2467","Mushfiqur Rahim ",56029
"8620","-","-","-","-","-","-","-","v Zimbabwe","Harare","4 Feb 2007","ODI # 2505","Mushfiqur Rahim ",56029
"8621","-","-","-","-","-","-","-","v Zimbabwe","Harare","6 Feb 2007","ODI # 2511","Mushfiqur Rahim ",56029
"8622","-","-","-","-","-","-","-","v Zimbabwe","Harare","9 Feb 2007","ODI # 2516","Mushfiqur Rahim ",56029
"8623","-","-","-","-","-","-","-","v Zimbabwe","Harare","10 Feb 2007","ODI # 2518","Mushfiqur Rahim ",56029
"8624","-","-","-","-","-","-","-","v Bermuda","St John's","25 Feb 2007","ODI # 2528","Mushfiqur Rahim ",56029
"8625","-","-","-","-","-","-","-","v Canada","St John's","28 Feb 2007","ODI # 2530","Mushfiqur Rahim ",56029
"8626","-","-","-","-","-","-","-","v India","Port of Spain","17 Mar 2007","ODI # 2538","Mushfiqur Rahim ",56029
"8627","-","-","-","-","-","-","-","v Sri Lanka","Port of Spain","21 Mar 2007","ODI # 2546","Mushfiqur Rahim ",56029
"8628","-","-","-","-","-","-","-","v Bermuda","Port of Spain","25 Mar 2007","ODI # 2554","Mushfiqur Rahim ",56029
"8629","-","-","-","-","-","-","-","v Australia","North Sound","31 Mar 2007","ODI # 2559","Mushfiqur Rahim ",56029
"8630","-","-","-","-","-","-","-","v New Zealand","North Sound","2 Apr 2007","ODI # 2561","Mushfiqur Rahim ",56029
"8631","-","-","-","-","-","-","-","v South Africa","Providence","7 Apr 2007","ODI # 2564","Mushfiqur Rahim ",56029
"8632","-","-","-","-","-","-","-","v England","Bridgetown","11 Apr 2007","ODI # 2568","Mushfiqur Rahim ",56029
"8633","-","-","-","-","-","-","-","v Ireland","Bridgetown","15 Apr 2007","ODI # 2572","Mushfiqur Rahim ",56029
"8634","-","-","-","-","-","-","-","v West Indies","Bridgetown","19 Apr 2007","ODI # 2576","Mushfiqur Rahim ",56029
"8635","-","-","-","-","-","-","-","v India","Dhaka","10 May 2007","ODI # 2582","Mushfiqur Rahim ",56029
"8636","-","-","-","-","-","-","-","v India","Dhaka","12 May 2007","ODI # 2583","Mushfiqur Rahim ",56029
"8637","-","-","-","-","-","-","-","v Sri Lanka","Colombo (PSS)","20 Jul 2007","ODI # 2605","Mushfiqur Rahim ",56029
"8638","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","23 Jul 2007","ODI # 2606","Mushfiqur Rahim ",56029
"8639","-","-","-","-","-","-","-","v Sri Lanka","Colombo (RPS)","25 Jul 2007","ODI # 2607","Mushfiqur Rahim ",56029
"8640","-","-","-","-","-","-","-","v New Zealand","Auckland","26 Dec 2007","ODI # 2658","Mushfiqur Rahim ",56029
"8641","-","-","-","-","-","-","-","v New Zealand","Napier","28 Dec 2007","ODI # 2659","Mushfiqur Rahim ",56029
"8642","-","-","-","-","-","-","-","v New Zealand","Queenstown","31 Dec 2007","ODI # 2660","Mushfiqur Rahim ",56029
"8643","-","-","-","-","-","-","-","v Pakistan","Dhaka","8 Jun 2008","ODI # 2704","Mushfiqur Rahim ",56029
"8644","-","-","-","-","-","-","-","v India","Dhaka","12 Jun 2008","ODI # 2706","Mushfiqur Rahim ",56029
"8645","-","-","-","-","-","-","-","v U.A.E.","Lahore","24 Jun 2008","ODI # 2711","Mushfiqur Rahim ",56029
"8646","-","-","-","-","-","-","-","v Sri Lanka","Lahore","25 Jun 2008","ODI # 2715","Mushfiqur Rahim ",56029
"8647","-","-","-","-","-","-","-","v India","Karachi","28 Jun 2008","ODI # 2721","Mushfiqur Rahim ",56029
"8648","-","-","-","-","-","-","-","v Sri Lanka","Karachi","30 Jun 2008","ODI # 2726","Mushfiqur Rahim ",56029
"8649","-","-","-","-","-","-","-","v Pakistan","Karachi","4 Jul 2008","ODI # 2733","Mushfiqur Rahim ",56029
"8650","-","-","-","-","-","-","-","v New Zealand","Dhaka","9 Oct 2008","ODI # 2763","Mushfiqur Rahim ",56029
"8651","-","-","-","-","-","-","-","v New Zealand","Dhaka","11 Oct 2008","ODI # 2764","Mushfiqur Rahim ",56029
"8652","-","-","-","-","-","-","-","v New Zealand","Chattogram","14 Oct 2008","ODI # 2765","Mushfiqur Rahim ",56029
"8653","-","-","-","-","-","-","-","v South Africa","Potchefstroom","7 Nov 2008","ODI # 2771","Mushfiqur Rahim ",56029
"8654","-","-","-","-","-","-","-","v South Africa","Benoni","9 Nov 2008","ODI # 2772","Mushfiqur Rahim ",56029
"8655","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","10 Jan 2009","ODI # 2790","Mushfiqur Rahim ",56029
"8656","-","-","-","-","-","-","-","v Sri Lanka","Dhaka","14 Jan 2009","ODI # 2793","Mushfiqur Rahim ",56029
"8657","-","-","-","-","-","-","-","v Sri Lanka","Dhaka","16 Jan 2009","ODI # 2794","Mushfiqur Rahim ",56029
"8658","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","19 Jan 2009","ODI # 2797","Mushfiqur Rahim ",56029
"8659","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","21 Jan 2009","ODI # 2799","Mushfiqur Rahim ",56029
"8660","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","23 Jan 2009","ODI # 2801","Mushfiqur Rahim ",56029
"8661","-","-","-","-","-","-","-","v West Indies","Roseau","26 Jul 2009","ODI # 2862","Mushfiqur Rahim ",56029
"8662","-","-","-","-","-","-","-","v West Indies","Roseau","28 Jul 2009","ODI # 2863","Mushfiqur Rahim ",56029
"8663","-","-","-","-","-","-","-","v West Indies","Basseterre","31 Jul 2009","ODI # 2865","Mushfiqur Rahim ",56029
"8664","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","9 Aug 2009","ODI # 2869","Mushfiqur Rahim ",56029
"8665","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","11 Aug 2009","ODI # 2871","Mushfiqur Rahim ",56029
"8666","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","14 Aug 2009","ODI # 2872","Mushfiqur Rahim ",56029
"8667","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","16 Aug 2009","ODI # 2873","Mushfiqur Rahim ",56029
"8668","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","18 Aug 2009","ODI # 2874","Mushfiqur Rahim ",56029
"8669","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","27 Oct 2009","ODI # 2914","Mushfiqur Rahim ",56029
"8670","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","29 Oct 2009","ODI # 2916","Mushfiqur Rahim ",56029
"8671","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","31 Oct 2009","ODI # 2917","Mushfiqur Rahim ",56029
"8672","-","-","-","-","-","-","-","v Zimbabwe","Chattogram","3 Nov 2009","ODI # 2920","Mushfiqur Rahim ",56029
"8673","-","-","-","-","-","-","-","v Zimbabwe","Chattogram","5 Nov 2009","ODI # 2922","Mushfiqur Rahim ",56029
"8674","-","-","-","-","-","-","-","v Sri Lanka","Dhaka","4 Jan 2010","ODI # 2937","Mushfiqur Rahim ",56029
"8675","-","-","-","-","-","-","-","v India","Dhaka","7 Jan 2010","ODI # 2939","Mushfiqur Rahim ",56029
"8676","-","-","-","-","-","-","-","v Sri Lanka","Dhaka","8 Jan 2010","ODI # 2940","Mushfiqur Rahim ",56029
"8677","-","-","-","-","-","-","-","v India","Dhaka","11 Jan 2010","ODI # 2942","Mushfiqur Rahim ",56029
"8678","-","-","-","-","-","-","-","v New Zealand","Napier","5 Feb 2010","ODI # 2949","Mushfiqur Rahim ",56029
"8679","-","-","-","-","-","-","-","v New Zealand","Dunedin","8 Feb 2010","ODI # 2951","Mushfiqur Rahim ",56029
"8680","-","-","-","-","-","-","-","v New Zealand","Christchurch","11 Feb 2010","ODI # 2953","Mushfiqur Rahim ",56029
"8681","-","-","-","-","-","-","-","v England","Dhaka","28 Feb 2010","ODI # 2964","Mushfiqur Rahim ",56029
"8682","-","-","-","-","-","-","-","v England","Dhaka","2 Mar 2010","ODI # 2965","Mushfiqur Rahim ",56029
"8683","-","-","-","-","-","-","-","v England","Chattogram","5 Mar 2010","ODI # 2968","Mushfiqur Rahim ",56029
"8684","-","-","-","-","-","-","-","v India","Dambulla","16 Jun 2010","ODI # 2993","Mushfiqur Rahim ",56029
"8685","-","-","-","-","-","-","-","v Sri Lanka","Dambulla","18 Jun 2010","ODI # 2995","Mushfiqur Rahim ",56029
"8686","-","-","-","-","-","-","-","v Pakistan","Dambulla","21 Jun 2010","ODI # 2998","Mushfiqur Rahim ",56029
"8687","-","-","-","-","-","-","-","v England","Nottingham","8 Jul 2010","ODI # 3018","Mushfiqur Rahim ",56029
"8688","-","-","-","-","-","-","-","v Ireland","Belfast","15 Jul 2010","ODI # 3027","Mushfiqur Rahim ",56029
"8689","-","-","-","-","-","-","-","v Ireland","Belfast","16 Jul 2010","ODI # 3028","Mushfiqur Rahim ",56029
"8690","-","-","-","-","-","-","-","v Netherlands","Glasgow","20 Jul 2010","ODI # 3029","Mushfiqur Rahim ",56029
"8691","-","-","-","-","-","-","-","v New Zealand","Dhaka","5 Oct 2010","ODI # 3051","Mushfiqur Rahim ",56029
"8692","-","-","-","-","-","-","-","v New Zealand","Dhaka","11 Oct 2010","ODI # 3054","Mushfiqur Rahim ",56029
"8693","-","-","-","-","-","-","-","v New Zealand","Dhaka","14 Oct 2010","ODI # 3056","Mushfiqur Rahim ",56029
"8694","-","-","-","-","-","-","-","v New Zealand","Dhaka","17 Oct 2010","ODI # 3058","Mushfiqur Rahim ",56029
"8695","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","1 Dec 2010","ODI # 3071","Mushfiqur Rahim ",56029
"8696","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","3 Dec 2010","ODI # 3073","Mushfiqur Rahim ",56029
"8697","-","-","-","-","-","-","-","v Zimbabwe","Dhaka","6 Dec 2010","ODI # 3075","Mushfiqur Rahim ",56029
"8698","-","-","-","-","-","-","-","v Zimbabwe","Chattogram","12 Dec 2010","ODI # 3078","Mushfiqur Rahim ",56029
"8699","-","-","-","-","-","-","-","v India","Dhaka","19 Feb 2011","ODI # 3100","Mushfiqur Rahim ",56029
"8700","-","-","-","-","-","-","-","v Ireland","Dhaka","25 Feb 2011","ODI # 3108","Mushfiqur Rahim ",56029
"8701","-","-","-","-","-","-","-","v West Indies","Dhaka","4 Mar 2011","ODI # 3118","Mushfiqur Rahim ",56029
"8702","-","-","-","-","-","-","-","v England","Chattogram","11 Mar 2011","ODI # 3127","Mushfiqur Rahim ",56029
"8703","-","-","-","-","-","-","-","v Netherlands","Chattogram","14 Mar 2011","ODI # 3131","Mushfiqur Rahim ",56029
"8704","-","-","-","-","-","-","-","v South Africa","Dhaka","19 Mar 2011","ODI # 3138","Mushfiqur Rahim ",56029
"8705","-","-","-","-","-","-","-","v Australia","Dhaka","9 Apr 2011","ODI # 3149","Mushfiqur Rahim ",56029
"8706","-","-","-","-","-","-","-","v Australia","Dhaka","11 Apr 2011","ODI # 3150","Mushfiqur Rahim ",56029
